date,IssueComment
2019-05-03,169.0
2019-05-04,40.0
2019-05-05,52.0
2019-05-06,184.0
2019-05-07,215.0
2019-05-08,173.0
2019-05-09,184.0
2019-05-10,242.0
2019-05-11,57.0
2019-05-12,33.0
2019-05-13,183.0
2019-05-14,216.0
2019-05-15,214.0
2019-05-16,219.0
2019-05-17,211.0
2019-05-18,43.0
2019-05-19,54.0
2019-05-20,181.0
2019-05-21,164.0
2019-05-22,152.0
2019-05-23,157.0
2019-05-24,152.0
2019-05-25,50.0
2019-05-26,32.0
2019-05-27,103.0
2019-05-28,169.0
2019-05-29,212.0
2019-05-30,180.0
2019-05-31,166.0
2019-06-01,97.0
2019-06-02,43.0
2019-06-03,178.0
2019-06-04,172.0
2019-06-05,203.0
2019-06-06,200.0
2019-06-07,164.0
2019-06-08,62.0
2019-06-09,50.0
2019-06-10,146.0
2019-06-11,193.0
2019-06-12,177.0
2019-06-13,199.0
2019-06-14,197.0
2019-06-15,47.0
2019-06-16,43.0
2019-06-17,189.0
2019-06-18,168.0
2019-06-19,209.0
2019-06-20,208.0
2019-06-21,177.0
2019-06-22,69.0
2019-06-23,47.0
2019-06-24,203.0
2019-06-25,228.0
2019-06-26,257.0
2019-06-27,238.0
2019-06-28,217.0
2019-06-29,31.0
2019-06-30,28.0
2019-07-01,201.0
2019-07-02,183.0
2019-07-03,199.0
2019-07-04,138.0
2019-07-05,93.0
2019-07-06,22.0
2019-07-07,41.0
2019-07-08,182.0
2019-07-09,210.0
2019-07-10,191.0
2019-07-11,192.0
2019-07-12,265.0
2019-07-13,59.0
2019-07-14,47.0
2019-07-15,183.0
2019-07-16,227.0
2019-07-17,264.0
2019-07-18,199.0
2019-07-19,222.0
2019-07-20,45.0
2019-07-21,30.0
2019-07-22,194.0
2019-07-23,195.0
2019-07-24,224.0
2019-07-25,216.0
2019-07-26,177.0
2019-07-27,47.0
2019-07-28,38.0
2019-07-29,175.0
2019-07-30,198.0
2019-07-31,247.0
2019-08-01,251.0
2019-08-02,259.0
2019-08-03,50.0
2019-08-04,47.0
2019-08-05,230.0
2019-08-06,247.0
2019-08-07,207.0
2019-08-08,185.0
2019-08-09,189.0
2019-08-10,41.0
2019-08-11,30.0
2019-08-12,169.0
2019-08-13,231.0
2019-08-14,150.0
2019-08-15,165.0
2019-08-16,183.0
2019-08-17,54.0
2019-08-18,46.0
2019-08-19,202.0
2019-08-20,538.0
2019-08-21,203.0
2019-08-22,200.0
2019-08-23,206.0
2019-08-24,43.0
2019-08-25,37.0
2019-08-26,129.0
2019-08-27,145.0
2019-08-28,157.0
2019-08-29,241.0
2019-08-30,216.0
2019-08-31,41.0
2019-09-01,31.0
2019-09-02,71.0
2019-09-03,200.0
2019-09-04,190.0
2019-09-05,184.0
2019-09-06,206.0
2019-09-07,74.0
2019-09-08,57.0
2019-09-09,201.0
2019-09-10,204.0
2019-09-11,172.0
2019-09-12,47.0
2019-09-13,145.0
2019-09-14,49.0
2019-09-15,32.0
2019-09-16,195.0
2019-09-17,199.0
2019-09-18,189.0
2019-09-19,224.0
2019-09-20,136.0
2019-09-21,28.0
2019-09-22,29.0
2019-09-23,211.0
2019-09-24,169.0
2019-09-25,145.0
2019-09-26,155.0
2019-09-27,175.0
2019-09-28,29.0
2019-09-29,40.0
2019-09-30,193.0
2019-10-01,193.0
2019-10-02,158.0
2019-10-03,183.0
2019-10-04,171.0
2019-10-05,48.0
2019-10-06,40.0
2019-10-07,232.0
2019-10-08,173.0
2019-10-09,204.0
2019-10-10,187.0
2019-10-11,193.0
2019-10-12,61.0
2019-10-13,60.0
2019-10-14,245.0
2019-10-15,249.0
2019-10-16,228.0
2019-10-17,194.0
2019-10-18,218.0
2019-10-19,69.0
2019-10-20,38.0
2019-10-21,196.0
2019-10-22,204.0
2019-10-23,204.0
2019-10-24,202.0
2019-10-25,165.0
2019-10-26,72.0
2019-10-27,62.0
2019-10-28,146.0
2019-10-29,238.0
2019-10-30,181.0
2019-10-31,181.0
2019-11-01,151.0
2019-11-02,56.0
2019-11-03,52.0
2019-11-04,193.0
2019-11-05,161.0
2019-11-06,175.0
2019-11-07,209.0
2019-11-08,228.0
2019-11-09,43.0
2019-11-10,41.0
2019-11-11,240.0
2019-11-12,221.0
2019-11-13,192.0
2019-11-14,169.0
2019-11-15,245.0
2019-11-16,88.0
2019-11-17,63.0
2019-11-18,184.0
2019-11-19,241.0
2019-11-20,242.0
2019-11-21,210.0
2019-11-22,193.0
2019-11-23,52.0
2019-11-24,54.0
2019-11-25,222.0
2019-11-26,195.0
2019-11-27,148.0
2019-11-28,102.0
2019-11-29,106.0
2019-11-30,26.0
2019-12-01,38.0
2019-12-02,171.0
2019-12-03,191.0
2019-12-04,172.0
2019-12-05,196.0
2019-12-06,187.0
2019-12-07,48.0
2019-12-08,66.0
2019-12-09,213.0
2019-12-10,205.0
2019-12-11,212.0
2019-12-12,195.0
2019-12-13,184.0
2019-12-14,47.0
2019-12-15,47.0
2019-12-16,177.0
2019-12-17,169.0
2019-12-18,188.0
2019-12-19,180.0
2019-12-20,190.0
2019-12-21,43.0
2019-12-22,22.0
2019-12-23,153.0
2019-12-24,156.0
2019-12-25,56.0
2019-12-26,193.0
2019-12-27,156.0
2019-12-28,73.0
2019-12-29,47.0
2019-12-30,132.0
2019-12-31,101.0
2020-01-01,41.0
2020-01-02,185.0
2020-01-03,199.0
2020-01-04,55.0
2020-01-05,48.0
2020-01-06,170.0
2020-01-07,192.0
2020-01-08,243.0
2020-01-09,189.0
2020-01-10,249.0
2020-01-11,91.0
2020-01-12,57.0
2020-01-13,245.0
2020-01-14,207.0
2020-01-15,243.0
2020-01-16,173.0
2020-01-17,193.0
2020-01-18,80.0
2020-01-19,66.0
2020-01-20,121.0
2020-01-21,224.0
2020-01-22,247.0
2020-01-23,220.0
2020-01-24,191.0
2020-01-25,74.0
2020-01-26,59.0
2020-01-27,203.0
2020-01-28,174.0
2020-01-29,206.0
2020-01-30,207.0
2020-01-31,190.0
2020-02-01,79.0
2020-02-02,59.0
2020-02-03,218.0
2020-02-04,180.0
2020-02-05,215.0
2020-02-06,189.0
2020-02-07,186.0
2020-02-08,56.0
2020-02-09,42.0
2020-02-10,241.0
2020-02-11,240.0
2020-02-12,236.0
2020-02-13,249.0
2020-02-14,148.0
2020-02-15,48.0
2020-02-16,40.0
2020-02-17,166.0
2020-02-18,190.0
2020-02-19,251.0
2020-02-20,221.0
2020-02-21,185.0
2020-02-22,70.0
2020-02-23,46.0
2020-02-24,239.0
2020-02-25,256.0
2020-02-26,228.0
2020-02-27,212.0
2020-02-28,269.0
2020-02-29,67.0
2020-03-01,55.0
2020-03-02,192.0
2020-03-03,241.0
2020-03-04,237.0
2020-03-05,244.0
2020-03-06,194.0
2020-03-07,89.0
2020-03-08,44.0
2020-03-09,197.0
2020-03-10,163.0
2020-03-11,213.0
2020-03-12,204.0
2020-03-13,240.0
2020-03-14,80.0
2020-03-15,71.0
2020-03-16,209.0
2020-03-17,217.0
2020-03-18,270.0
2020-03-19,255.0
2020-03-20,193.0
2020-03-21,144.0
2020-03-22,94.0
2020-03-23,224.0
2020-03-24,225.0
2020-03-25,173.0
2020-03-26,273.0
2020-03-27,214.0
2020-03-28,119.0
2020-03-29,81.0
2020-03-30,294.0
2020-03-31,214.0
2020-04-01,222.0
2020-04-02,278.0
2020-04-03,222.0
2020-04-04,74.0
2020-04-05,91.0
2020-04-06,265.0
2020-04-07,258.0
2020-04-08,261.0
2020-04-09,188.0
2020-04-10,191.0
2020-04-11,71.0
2020-04-12,90.0
2020-04-13,278.0
2020-04-14,277.0
2020-04-15,195.0
2020-04-16,252.0
2020-04-17,231.0
2020-04-18,85.0
2020-04-19,92.0
2020-04-20,300.0
2020-04-21,253.0
2020-04-22,314.0
2020-04-23,267.0
2020-04-24,281.0
2020-04-25,91.0
2020-04-26,77.0
2020-04-27,244.0
2020-04-28,291.0
2020-04-29,260.0
2020-04-30,191.0
2020-05-01,132.0
2020-05-02,66.0
2020-05-03,90.0
2020-05-04,311.0
2020-05-05,238.0
2020-05-06,219.0
2020-05-07,246.0
2020-05-08,218.0
2020-05-09,79.0
2020-05-10,77.0
2020-05-11,212.0
2020-05-12,276.0
2020-05-13,263.0
2020-05-14,259.0
2020-05-15,269.0
2020-05-16,66.0
2020-05-17,101.0
2020-05-18,263.0
2020-05-19,255.0
2020-05-20,240.0
2020-05-21,212.0
2020-05-22,166.0
2020-05-23,62.0
2020-05-24,54.0
2020-05-25,106.0
2020-05-26,225.0
2020-05-27,239.0
2020-05-28,252.0
2020-05-29,192.0
2020-05-30,61.0
2020-05-31,79.0
2020-06-01,226.0
2020-06-02,302.0
2020-06-03,248.0
2020-06-04,241.0
2020-06-05,318.0
2020-06-06,103.0
2020-06-07,81.0
2020-06-08,320.0
2020-06-09,307.0
2020-06-10,116.0
2020-06-11,266.0
2020-06-12,256.0
2020-06-13,95.0
2020-06-14,55.0
2020-06-15,278.0
2020-06-16,291.0
2020-06-17,234.0
2020-06-18,229.0
2020-06-19,237.0
2020-06-20,99.0
2020-06-21,46.0
2020-06-22,279.0
2020-06-23,306.0
2020-06-24,248.0
2020-06-25,194.0
2020-06-26,218.0
2020-06-27,63.0
2020-06-28,73.0
2020-06-29,208.0
2020-06-30,204.0
2020-07-01,247.0
2020-07-02,214.0
2020-07-03,176.0
2020-07-04,73.0
2020-07-05,48.0
2020-07-06,222.0
2020-07-07,210.0
2020-07-08,263.0
2020-07-09,283.0
2020-07-10,197.0
2020-07-11,87.0
2020-07-12,79.0
2020-07-13,223.0
2020-07-14,266.0
2020-07-15,249.0
2020-07-16,228.0
2020-07-17,246.0
2020-07-18,83.0
2020-07-19,57.0
2020-07-20,237.0
2020-07-21,197.0
2020-07-22,247.0
2020-07-23,209.0
2020-07-24,197.0
2020-07-25,75.0
2020-07-26,49.0
2020-07-27,222.0
2020-07-28,210.0
2020-07-29,275.0
2020-07-30,210.0
2020-07-31,185.0
2020-08-01,55.0
2020-08-02,56.0
2020-08-03,243.0
2020-08-04,232.0
2020-08-05,233.0
2020-08-06,284.0
2020-08-07,194.0
2020-08-08,55.0
2020-08-09,86.0
2020-08-10,239.0
2020-08-11,254.0
2020-08-12,186.0
2020-08-13,228.0
2020-08-14,162.0
2020-08-15,59.0
2020-08-16,58.0
2020-08-17,226.0
2020-08-18,210.0
2020-08-19,208.0
2020-08-20,165.0
2020-08-21,65.0
2020-08-22,0.0
2020-08-23,24.0
2020-08-24,225.0
2020-08-25,237.0
2020-08-26,173.0
2020-08-27,221.0
2020-08-28,210.0
2020-08-29,71.0
2020-08-30,48.0
2020-08-31,195.0
2020-09-01,189.0
2020-09-02,221.0
2020-09-03,200.0
2020-09-04,191.0
2020-09-05,70.0
2020-09-06,76.0
2020-09-07,216.0
2020-09-08,291.0
2020-09-09,218.0
2020-09-10,236.0
2020-09-11,240.0
2020-09-12,93.0
2020-09-13,77.0
2020-09-14,293.0
2020-09-15,228.0
2020-09-16,196.0
2020-09-17,214.0
2020-09-18,162.0
2020-09-19,64.0
2020-09-20,50.0
2020-09-21,222.0
2020-09-22,221.0
2020-09-23,266.0
2020-09-24,146.0
2020-09-25,231.0
2020-09-26,51.0
2020-09-27,50.0
2020-09-28,287.0
2020-09-29,216.0
2020-09-30,222.0
2020-10-01,144.0
2020-10-02,149.0
2020-10-03,53.0
2020-10-04,49.0
2020-10-05,247.0
2020-10-06,242.0
2020-10-07,169.0
2020-10-08,148.0
2020-10-09,166.0
2020-10-10,52.0
2020-10-11,31.0
2020-10-12,190.0
2020-10-13,172.0
2020-10-14,191.0
2020-10-15,163.0
2020-10-16,198.0
2020-10-17,41.0
2020-10-18,33.0
2020-10-19,188.0
2020-10-20,186.0
2020-10-21,184.0
2020-10-22,161.0
2020-10-23,137.0
2020-10-24,52.0
2020-10-25,67.0
2020-10-26,168.0
2020-10-27,227.0
2020-10-28,179.0
2020-10-29,173.0
2020-10-30,147.0
2020-10-31,41.0
2020-11-01,39.0
2020-11-02,223.0
2020-11-03,220.0
2020-11-04,150.0
2020-11-05,239.0
2020-11-06,132.0
2020-11-07,52.0
2020-11-08,40.0
2020-11-09,167.0
2020-11-10,197.0
2020-11-11,208.0
2020-11-12,213.0
2020-11-13,193.0
2020-11-14,101.0
2020-11-15,68.0
2020-11-16,207.0
2020-11-17,266.0
2020-11-18,270.0
2020-11-19,230.0
2020-11-20,168.0
2020-11-21,78.0
2020-11-22,52.0
2020-11-23,222.0
2020-11-24,217.0
2020-11-25,176.0
2020-11-26,120.0
2020-11-27,108.0
2020-11-28,62.0
2020-11-29,40.0
2020-11-30,174.0
2020-12-01,196.0
2020-12-02,190.0
2020-12-03,237.0
2020-12-04,214.0
2020-12-05,69.0
2020-12-06,50.0
2020-12-07,229.0
2020-12-08,222.0
2020-12-09,210.0
2020-12-10,190.0
2020-12-11,166.0
2020-12-12,65.0
2020-12-13,47.0
2020-12-14,214.0
2020-12-15,186.0
2020-12-16,179.0
2020-12-17,207.0
2020-12-18,155.0
2020-12-19,52.0
2020-12-20,34.0
2020-12-21,179.0
2020-12-22,160.0
2020-12-23,181.0
2020-12-24,137.0
2020-12-25,43.0
2020-12-26,36.0
2020-12-27,85.0
2020-12-28,213.0
2020-12-29,143.0
2020-12-30,112.0
2020-12-31,97.0
2021-01-01,36.0
2021-01-02,26.0
2021-01-03,56.0
2021-01-04,170.0
2021-01-05,250.0
2021-01-06,209.0
2021-01-07,184.0
2021-01-08,168.0
2021-01-09,47.0
2021-01-10,28.0
2021-01-11,205.0
2021-01-12,150.0
2021-01-13,199.0
2021-01-14,136.0
2021-01-15,150.0
2021-01-16,53.0
2021-01-17,59.0
2021-01-18,123.0
2021-01-19,143.0
2021-01-20,130.0
2021-01-21,162.0
2021-01-22,138.0
2021-01-23,48.0
2021-01-24,60.0
2021-01-25,148.0
2021-01-26,165.0
2021-01-27,194.0
2021-01-28,145.0
2021-01-29,151.0
2021-01-30,42.0
2021-01-31,41.0
2021-02-01,541.0
2021-02-02,139.0
2021-02-03,166.0
2021-02-04,163.0
2021-02-05,141.0
2021-02-06,57.0
2021-02-07,46.0
2021-02-08,200.0
2021-02-09,445.0
2021-02-10,106.0
2021-02-11,106.0
2021-02-12,107.0
2021-02-13,44.0
2021-02-14,28.0
2021-02-15,205.0
2021-02-16,171.0
2021-02-17,133.0
2021-02-18,140.0
2021-02-19,188.0
2021-02-20,46.0
2021-02-21,58.0
2021-02-22,180.0
2021-02-23,147.0
2021-02-24,204.0
2021-02-25,205.0
2021-02-26,188.0
2021-02-27,54.0
2021-02-28,73.0
2021-03-01,201.0
2021-03-02,170.0
2021-03-03,136.0
2021-03-04,174.0
2021-03-05,223.0
2021-03-06,65.0
2021-03-07,43.0
2021-03-08,174.0
2021-03-09,149.0
2021-03-10,178.0
2021-03-11,153.0
2021-03-12,186.0
2021-03-13,41.0
2021-03-14,35.0
2021-03-15,174.0
2021-03-16,169.0
2021-03-17,176.0
2021-03-18,153.0
2021-03-19,211.0
2021-03-20,70.0
2021-03-21,48.0
2021-03-22,180.0
2021-03-23,236.0
2021-03-24,210.0
2021-03-25,163.0
2021-03-26,168.0
2021-03-27,56.0
2021-03-28,44.0
2021-03-29,186.0
2021-03-30,147.0
2021-03-31,153.0
2021-04-01,148.0
2021-04-02,160.0
2021-04-03,37.0
2021-04-04,25.0
2021-04-05,135.0
2021-04-06,167.0
2021-04-07,220.0
2021-04-08,182.0
2021-04-09,146.0
2021-04-10,53.0
2021-04-11,57.0
2021-04-12,153.0
2021-04-13,135.0
2021-04-14,189.0
2021-04-15,152.0
2021-04-16,185.0
2021-04-17,68.0
2021-04-18,49.0
2021-04-19,180.0
2021-04-20,164.0
2021-04-21,214.0
2021-04-22,193.0
2021-04-23,217.0
2021-04-24,33.0
2021-04-25,45.0
2021-04-26,177.0
2021-04-27,167.0
2021-04-28,183.0
2021-04-29,148.0
2021-04-30,161.0
2021-05-01,49.0
2021-05-02,33.0
2021-05-03,163.0
2021-05-04,140.0
2021-05-05,162.0
2021-05-06,245.0
2021-05-07,149.0
2021-05-08,27.0
2021-05-09,25.0
2021-05-10,126.0
2021-05-11,88.0
2021-05-12,194.0
2021-05-13,182.0
2021-05-14,146.0
2021-05-15,86.0
2021-05-16,47.0
2021-05-17,218.0
2021-05-18,223.0
2021-05-19,200.0
2021-05-20,220.0
2021-05-21,138.0
2021-05-22,46.0
2021-05-23,40.0
2021-05-24,182.0
2021-05-25,178.0
2021-05-26,200.0
2021-05-27,214.0
2021-05-28,209.0
2021-05-29,77.0
2021-05-30,88.0
2021-05-31,202.0
2021-06-01,179.0
2021-06-02,199.0
2021-06-03,241.0
2021-06-04,195.0
2021-06-05,33.0
2021-06-06,28.0
2021-06-07,141.0
2021-06-08,159.0
2021-06-09,178.0
2021-06-10,260.0
2021-06-11,218.0
2021-06-12,68.0
2021-06-13,30.0
2021-06-14,131.0
2021-06-15,164.0
2021-06-16,146.0
2021-06-17,219.0
2021-06-18,210.0
2021-06-19,63.0
2021-06-20,42.0
2021-06-21,139.0
2021-06-22,95.0
2021-06-23,155.0
2021-06-24,158.0
2021-06-25,203.0
2021-06-26,40.0
2021-06-27,30.0
2021-06-28,151.0
2021-06-29,108.0
2021-06-30,121.0
2021-07-01,96.0
2021-07-02,119.0
2021-07-03,137.0
2021-07-04,40.0
2021-07-05,123.0
2021-07-06,68.0
2021-07-07,134.0
2021-07-08,165.0
2021-07-09,123.0
2021-07-10,75.0
2021-07-11,24.0
2021-07-12,129.0
2021-07-13,134.0
2021-07-14,131.0
2021-07-15,117.0
2021-07-16,135.0
2021-07-17,38.0
2021-07-18,35.0
2021-07-19,102.0
2021-07-20,63.0
2021-07-21,83.0
2021-07-22,90.0
2021-07-23,100.0
2021-07-24,10.0
2021-07-25,31.0
2021-07-26,95.0
2021-07-27,90.0
2021-07-28,165.0
2021-07-29,128.0
2021-07-30,98.0
2021-07-31,16.0
2021-08-01,35.0
2021-08-02,100.0
2021-08-03,93.0
2021-08-04,70.0
2021-08-05,176.0
2021-08-06,115.0
2021-08-07,21.0
2021-08-08,44.0
2021-08-09,117.0
2021-08-10,120.0
2021-08-11,138.0
2021-08-12,160.0
2021-08-13,115.0
2021-08-14,28.0
2021-08-15,33.0
2021-08-16,121.0
2021-08-17,197.0
2021-08-18,183.0
2021-08-19,134.0
2021-08-20,131.0
2021-08-21,40.0
2021-08-22,33.0
2021-08-23,132.0
2021-08-24,139.0
2021-08-25,205.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-28,34.0
2021-08-29,21.0
2021-08-30,188.0
2021-08-31,135.0
2021-09-01,171.0
2021-09-02,138.0
2021-09-03,127.0
2021-09-04,26.0
2021-09-05,36.0
2021-09-06,125.0
2021-09-07,161.0
2021-09-08,164.0
2021-09-09,166.0
2021-09-10,175.0
2021-09-11,40.0
2021-09-12,47.0
2021-09-13,157.0
2021-09-14,175.0
2021-09-15,126.0
2021-09-16,154.0
2021-09-17,130.0
2021-09-18,22.0
2021-09-19,43.0
2021-09-20,119.0
2021-09-21,151.0
2021-09-22,95.0
2021-09-23,141.0
2021-09-24,105.0
2021-09-25,19.0
2021-09-26,25.0
2021-09-27,112.0
2021-09-28,98.0
2021-09-29,141.0
2021-09-30,128.0
2021-10-01,94.0
2021-10-02,40.0
2021-10-03,34.0
2021-10-04,151.0
2021-10-05,114.0
2021-10-06,101.0
2021-10-07,41.0
2021-10-08,36.0
2021-10-09,19.0
2021-10-10,26.0
2021-10-11,54.0
2021-10-12,37.0
2021-10-13,40.0
2021-10-14,32.0
2021-10-15,34.0
2021-10-16,23.0
2021-10-17,21.0
2021-10-18,61.0
2021-10-19,46.0
2021-10-20,48.0
2021-10-21,52.0
2021-10-22,3.0
2021-10-23,0.0
2021-10-24,6.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,6.0
2021-10-30,19.0
2021-10-31,31.0
2021-11-01,74.0
2021-11-02,137.0
2021-11-03,145.0
2021-11-04,199.0
2021-11-05,92.0
2021-11-06,25.0
2021-11-07,39.0
2021-11-08,122.0
2021-11-09,134.0
2021-11-10,144.0
2021-11-11,118.0
2021-11-12,98.0
2021-11-13,19.0
2021-11-14,31.0
2021-11-15,110.0
2021-11-16,174.0
2021-11-17,141.0
2021-11-18,131.0
2021-11-19,85.0
2021-11-20,22.0
2021-11-21,17.0
2021-11-22,94.0
2021-11-23,102.0
2021-11-24,102.0
2021-11-25,116.0
2021-11-26,91.0
2021-11-27,25.0
2021-11-28,14.0
2021-11-29,110.0
2021-11-30,121.0
2021-12-01,111.0
2021-12-02,110.0
2021-12-03,134.0
2021-12-04,40.0
2021-12-05,25.0
2021-12-06,107.0
2021-12-07,148.0
2021-12-08,126.0
2021-12-09,99.0
2021-12-10,83.0
2021-12-11,27.0
2021-12-12,30.0
2021-12-13,135.0
2021-12-14,192.0
2021-12-15,97.0
2021-12-16,84.0
2021-12-17,81.0
2021-12-18,31.0
2021-12-19,15.0
2021-12-20,114.0
2021-12-21,78.0
2021-12-22,81.0
2021-12-23,87.0
2021-12-24,69.0
2021-12-25,20.0
2021-12-26,26.0
2021-12-27,75.0
2021-12-28,105.0
2021-12-29,81.0
2021-12-30,87.0
2021-12-31,117.0
2022-01-01,9.0
2022-01-02,16.0
2022-01-03,71.0
2022-01-04,102.0
2022-01-05,97.0
2022-01-06,97.0
2022-01-07,88.0
2022-01-08,16.0
2022-01-09,14.0
2022-01-10,68.0
2022-01-11,136.0
2022-01-12,70.0
2022-01-13,91.0
2022-01-14,49.0
2022-01-15,13.0
2022-01-16,19.0
2022-01-17,90.0
2022-01-18,67.0
2022-01-19,79.0
2022-01-20,104.0
2022-01-21,78.0
2022-01-22,28.0
2022-01-23,11.0
2022-01-24,69.0
2022-01-25,62.0
2022-01-26,56.0
2022-01-27,94.0
2022-01-28,71.0
2022-01-29,36.0
2022-01-30,28.0
2022-01-31,75.0
2022-02-01,69.0
2022-02-02,74.0
2022-02-03,88.0
2022-02-04,120.0
2022-02-05,48.0
2022-02-06,16.0
2022-02-07,97.0
2022-02-08,88.0
2022-02-09,93.0
2022-02-10,71.0
2022-02-11,95.0
2022-02-12,17.0
2022-02-13,14.0
2022-02-14,87.0
2022-02-15,63.0
2022-02-16,67.0
2022-02-17,81.0
2022-02-18,94.0
2022-02-19,21.0
2022-02-20,23.0
2022-02-21,99.0
2022-02-22,114.0
2022-02-23,79.0
2022-02-24,108.0
2022-02-25,95.0
2022-02-26,23.0
2022-02-27,21.0
2022-02-28,66.0
2022-03-01,94.0
2022-03-02,69.0
2022-03-03,80.0
2022-03-04,85.0
2022-03-05,28.0
2022-03-06,22.0
2022-03-07,60.0
2022-03-08,95.0
2022-03-09,93.0
2022-03-10,114.0
2022-03-11,80.0
2022-03-12,27.0
2022-03-13,14.0
2022-03-14,72.0
2022-03-15,60.0
2022-03-16,66.0
2022-03-17,90.0
2022-03-18,59.0
2022-03-19,32.0
2022-03-20,24.0
2022-03-21,108.0
2022-03-22,111.0
2022-03-23,102.0
2022-03-24,123.0
2022-03-25,104.0
2022-03-26,35.0
2022-03-27,21.0
2022-03-28,87.0
2022-03-29,143.0
2022-03-30,101.0
2022-03-31,90.0
2022-04-01,79.0
2022-04-02,24.0
2022-04-03,11.0
2022-04-04,83.0
2022-04-05,107.0
2022-04-06,96.0
2022-04-07,93.0
2022-04-08,98.0
2022-04-09,13.0
2022-04-10,19.0
2022-04-11,86.0
2022-04-12,101.0
2022-04-13,83.0
2022-04-14,70.0
2022-04-15,47.0
2022-04-16,16.0
2022-04-17,5.0
2022-04-18,100.0
2022-04-19,188.0
2022-04-20,101.0
2022-04-21,72.0
2022-04-22,65.0
2022-04-23,16.0
2022-04-24,13.0
2022-04-25,78.0
2022-04-26,92.0
2022-04-27,86.0
2022-04-28,97.0
2022-04-29,62.0
2022-04-30,16.0
2022-05-01,25.0
2022-05-02,96.0
2022-05-03,68.0
2022-05-04,85.0
2022-05-05,91.0
2022-05-06,56.0
2022-05-07,18.0
2022-05-08,13.0
2022-05-09,99.0
2022-05-10,61.0
2022-05-11,88.0
2022-05-12,86.0
2022-05-13,80.0
2022-05-14,25.0
2022-05-15,23.0
2022-05-16,101.0
2022-05-17,66.0
2022-05-18,81.0
2022-05-19,79.0
2022-05-20,109.0
2022-05-21,32.0
2022-05-22,26.0
2022-05-23,65.0
2022-05-24,81.0
2022-05-25,116.0
2022-05-26,121.0
2022-05-27,76.0
2022-05-28,10.0
2022-05-29,28.0
2022-05-30,74.0
2022-05-31,76.0
2022-06-01,120.0
2022-06-02,99.0
2022-06-03,139.0
2022-06-04,15.0
2022-06-05,17.0
2022-06-06,101.0
2022-06-07,107.0
2022-06-08,96.0
2022-06-09,70.0
2022-06-10,103.0
2022-06-11,23.0
2022-06-12,19.0
2022-06-13,100.0
2022-06-14,78.0
2022-06-15,89.0
2022-06-16,93.0
2022-06-17,82.0
2022-06-18,29.0
2022-06-19,15.0
2022-06-20,69.0
2022-06-21,77.0
2022-06-22,69.0
2022-06-23,65.0
2022-06-24,82.0
2022-06-25,45.0
2022-06-26,17.0
2022-06-27,62.0
2022-06-28,79.0
2022-06-29,83.0
2022-06-30,100.0
2022-07-01,61.0
2022-07-02,16.0
2022-07-03,16.0
2022-07-04,73.0
2022-07-05,71.0
2022-07-06,77.0
2022-07-07,72.0
2022-07-08,54.0
2022-07-09,22.0
2022-07-10,12.0
2022-07-11,51.0
2022-07-12,55.0
2022-07-13,110.0
2022-07-14,98.0
2022-07-15,60.0
2022-07-16,13.0
2022-07-17,24.0
2022-07-18,97.0
2022-07-19,99.0
2022-07-20,89.0
2022-07-21,90.0
2022-07-22,61.0
2022-07-23,15.0
2022-07-24,9.0
2022-07-25,95.0
2022-07-26,117.0
2022-07-27,91.0
2022-07-28,115.0
2022-07-29,55.0
2022-07-30,21.0
2022-07-31,5.0
2022-08-01,59.0
2022-08-02,99.0
2022-08-03,126.0
2022-08-04,99.0
2022-08-05,66.0
2022-08-06,6.0
2022-08-07,3.0
2022-08-08,92.0
2022-08-09,93.0
2022-08-10,108.0
2022-08-11,93.0
2022-08-12,73.0
2022-08-13,19.0
2022-08-14,7.0
2022-08-15,64.0
2022-08-16,163.0
2022-08-17,129.0
2022-08-18,128.0
2022-08-19,87.0
2022-08-20,20.0
2022-08-21,10.0
2022-08-22,59.0
2022-08-23,110.0
2022-08-24,99.0
2022-08-25,89.0
2022-08-26,63.0
2022-08-27,26.0
2022-08-28,24.0
2022-08-29,82.0
2022-08-30,129.0
2022-08-31,76.0
2022-09-01,79.0
2022-09-02,85.0
2022-09-03,22.0
2022-09-04,14.0
2022-09-05,63.0
2022-09-06,77.0
2022-09-07,128.0
2022-09-08,57.0
2022-09-09,81.0
2022-09-10,22.0
2022-09-11,7.0
2022-09-12,70.0
2022-09-13,107.0
2022-09-14,75.0
2022-09-15,90.0
2022-09-16,96.0
2022-09-17,17.0
2022-09-18,16.0
2022-09-19,93.0
2022-09-20,112.0
2022-09-21,98.0
2022-09-22,68.0
2022-09-23,92.0
2022-09-24,45.0
2022-09-25,33.0
2022-09-26,106.0
2022-09-27,108.0
2022-09-28,100.0
2022-09-29,112.0
2022-09-30,80.0
2022-10-01,34.0
2022-10-02,34.0
2022-10-03,75.0
2022-10-04,72.0
2022-10-05,65.0
2022-10-06,84.0
2022-10-07,107.0
2022-10-08,43.0
2022-10-09,38.0
2022-10-10,56.0
2022-10-11,100.0
2022-10-12,83.0
2022-10-13,84.0
2022-10-14,88.0
2022-10-15,9.0
2022-10-16,10.0
2022-10-17,85.0
2022-10-18,100.0
2022-10-19,91.0
2022-10-20,71.0
2022-10-21,85.0
2022-10-22,20.0
2022-10-23,13.0
2022-10-24,69.0
2022-10-25,94.0
