date,openIssue
2019-05-12,18.0
2019-05-13,44.0
2019-05-14,50.0
2019-05-15,41.0
2019-05-16,44.0
2019-05-17,61.0
2019-05-18,28.0
2019-05-19,21.0
2019-05-20,45.0
2019-05-21,57.0
2019-05-22,73.0
2019-05-23,63.0
2019-05-24,67.0
2019-05-25,24.0
2019-05-26,27.0
2019-05-27,55.0
2019-05-28,66.0
2019-05-29,76.0
2019-05-30,51.0
2019-05-31,49.0
2019-06-01,24.0
2019-06-02,32.0
2019-06-03,41.0
2019-06-04,45.0
2019-06-05,59.0
2019-06-06,107.0
2019-06-07,60.0
2019-06-08,40.0
2019-06-09,18.0
2019-06-10,54.0
2019-06-11,72.0
2019-06-12,61.0
2019-06-13,76.0
2019-06-14,85.0
2019-06-15,29.0
2019-06-16,31.0
2019-06-17,45.0
2019-06-18,65.0
2019-06-19,62.0
2019-06-20,57.0
2019-06-21,52.0
2019-06-22,22.0
2019-06-23,21.0
2019-06-24,72.0
2019-06-25,91.0
2019-06-26,68.0
2019-06-27,45.0
2019-06-28,43.0
2019-06-29,27.0
2019-06-30,20.0
2019-07-01,51.0
2019-07-02,38.0
2019-07-03,62.0
2019-07-04,82.0
2019-07-05,93.0
2019-07-06,33.0
2019-07-07,28.0
2019-07-08,87.0
2019-07-09,106.0
2019-07-10,102.0
2019-07-11,92.0
2019-07-12,46.0
2019-07-13,32.0
2019-07-14,25.0
2019-07-15,57.0
2019-07-16,49.0
2019-07-17,52.0
2019-07-18,54.0
2019-07-19,65.0
2019-07-20,22.0
2019-07-21,19.0
2019-07-22,50.0
2019-07-23,45.0
2019-07-24,52.0
2019-07-25,56.0
2019-07-26,53.0
2019-07-27,22.0
2019-07-28,14.0
2019-07-29,65.0
2019-07-30,89.0
2019-07-31,72.0
2019-08-01,48.0
2019-08-02,53.0
2019-08-03,24.0
2019-08-04,19.0
2019-08-05,62.0
2019-08-06,42.0
2019-08-07,48.0
2019-08-08,74.0
2019-08-09,97.0
2019-08-10,37.0
2019-08-11,36.0
2019-08-12,64.0
2019-08-13,75.0
2019-08-14,65.0
2019-08-15,100.0
2019-08-16,82.0
2019-08-17,31.0
2019-08-18,31.0
2019-08-19,65.0
2019-08-20,57.0
2019-08-21,60.0
2019-08-22,54.0
2019-08-23,57.0
2019-08-24,23.0
2019-08-25,19.0
2019-08-26,41.0
2019-08-27,76.0
2019-08-28,48.0
2019-08-29,55.0
2019-08-30,45.0
2019-08-31,25.0
2019-09-01,17.0
2019-09-02,41.0
2019-09-03,43.0
2019-09-04,48.0
2019-09-05,85.0
2019-09-06,56.0
2019-09-07,15.0
2019-09-08,18.0
2019-09-09,51.0
2019-09-10,67.0
2019-09-11,72.0
2019-09-12,25.0
2019-09-13,50.0
2019-09-14,31.0
2019-09-15,18.0
2019-09-16,57.0
2019-09-17,50.0
2019-09-18,48.0
2019-09-19,65.0
2019-09-20,49.0
2019-09-21,24.0
2019-09-22,19.0
2019-09-23,39.0
2019-09-24,54.0
2019-09-25,39.0
2019-09-26,65.0
2019-09-27,48.0
2019-09-28,16.0
2019-09-29,26.0
2019-09-30,74.0
2019-10-01,109.0
2019-10-02,64.0
2019-10-03,43.0
2019-10-04,49.0
2019-10-05,26.0
2019-10-06,16.0
2019-10-07,27.0
2019-10-08,42.0
2019-10-09,54.0
2019-10-10,89.0
2019-10-11,88.0
2019-10-12,42.0
2019-10-13,19.0
2019-10-14,57.0
2019-10-15,91.0
2019-10-16,82.0
2019-10-17,61.0
2019-10-18,65.0
2019-10-19,24.0
2019-10-20,34.0
2019-10-21,68.0
2019-10-22,81.0
2019-10-23,66.0
2019-10-24,55.0
2019-10-25,66.0
2019-10-26,30.0
2019-10-27,23.0
2019-10-28,85.0
2019-10-29,110.0
2019-10-30,88.0
2019-10-31,74.0
2019-11-01,50.0
2019-11-02,18.0
2019-11-03,15.0
2019-11-04,45.0
2019-11-05,51.0
2019-11-06,62.0
2019-11-07,76.0
2019-11-08,143.0
2019-11-09,65.0
2019-11-10,33.0
2019-11-11,91.0
2019-11-12,84.0
2019-11-13,98.0
2019-11-14,118.0
2019-11-15,66.0
2019-11-16,25.0
2019-11-17,21.0
2019-11-18,75.0
2019-11-19,70.0
2019-11-20,87.0
2019-11-21,86.0
2019-11-22,68.0
2019-11-23,44.0
2019-11-24,32.0
2019-11-25,56.0
2019-11-26,69.0
2019-11-27,82.0
2019-11-28,55.0
2019-11-29,48.0
2019-11-30,21.0
2019-12-01,30.0
2019-12-02,85.0
2019-12-03,213.0
2019-12-04,131.0
2019-12-05,89.0
2019-12-06,55.0
2019-12-07,29.0
2019-12-08,25.0
2019-12-09,43.0
2019-12-10,76.0
2019-12-11,69.0
2019-12-12,72.0
2019-12-13,104.0
2019-12-14,38.0
2019-12-15,37.0
2019-12-16,76.0
2019-12-17,76.0
2019-12-18,84.0
2019-12-19,140.0
2019-12-20,40.0
2019-12-21,55.0
2019-12-22,24.0
2019-12-23,46.0
2019-12-24,48.0
2019-12-25,27.0
2019-12-26,40.0
2019-12-27,45.0
2019-12-28,32.0
2019-12-29,30.0
2019-12-30,39.0
2019-12-31,42.0
2020-01-01,14.0
2020-01-02,49.0
2020-01-03,53.0
2020-01-04,22.0
2020-01-05,13.0
2020-01-06,59.0
2020-01-07,69.0
2020-01-08,64.0
2020-01-09,75.0
2020-01-10,55.0
2020-01-11,33.0
2020-01-12,20.0
2020-01-13,59.0
2020-01-14,55.0
2020-01-15,82.0
2020-01-16,76.0
2020-01-17,72.0
2020-01-18,26.0
2020-01-19,30.0
2020-01-20,52.0
2020-01-21,57.0
2020-01-22,59.0
2020-01-23,67.0
2020-01-24,50.0
2020-01-25,22.0
2020-01-26,22.0
2020-01-27,81.0
2020-01-28,179.0
2020-01-29,88.0
2020-01-30,78.0
2020-01-31,68.0
2020-02-01,24.0
2020-02-02,30.0
2020-02-03,59.0
2020-02-04,63.0
2020-02-05,65.0
2020-02-06,67.0
2020-02-07,73.0
2020-02-08,36.0
2020-02-09,26.0
2020-02-10,60.0
2020-02-11,78.0
2020-02-12,57.0
2020-02-13,73.0
2020-02-14,83.0
2020-02-15,33.0
2020-02-16,22.0
2020-02-17,49.0
2020-02-18,83.0
2020-02-19,86.0
2020-02-20,80.0
2020-02-21,66.0
2020-02-22,22.0
2020-02-23,28.0
2020-02-24,71.0
2020-02-25,174.0
2020-02-26,128.0
2020-02-27,86.0
2020-02-28,51.0
2020-02-29,33.0
2020-03-01,31.0
2020-03-02,52.0
2020-03-03,53.0
2020-03-04,55.0
2020-03-05,66.0
2020-03-06,57.0
2020-03-07,31.0
2020-03-08,21.0
2020-03-09,46.0
2020-03-10,101.0
2020-03-11,120.0
2020-03-12,74.0
2020-03-13,64.0
2020-03-14,23.0
2020-03-15,36.0
2020-03-16,64.0
2020-03-17,76.0
2020-03-18,79.0
2020-03-19,76.0
2020-03-20,62.0
2020-03-21,30.0
2020-03-22,33.0
2020-03-23,70.0
2020-03-24,63.0
2020-03-25,99.0
2020-03-26,86.0
2020-03-27,79.0
2020-03-28,47.0
2020-03-29,32.0
2020-03-30,95.0
2020-03-31,274.0
2020-04-01,137.0
2020-04-02,92.0
2020-04-03,77.0
2020-04-04,27.0
2020-04-05,33.0
2020-04-06,69.0
2020-04-07,51.0
2020-04-08,84.0
2020-04-09,106.0
2020-04-10,115.0
2020-04-11,54.0
2020-04-12,46.0
2020-04-13,82.0
2020-04-14,104.0
2020-04-15,107.0
2020-04-16,85.0
2020-04-17,81.0
2020-04-18,41.0
2020-04-19,33.0
2020-04-20,69.0
2020-04-21,61.0
2020-04-22,110.0
2020-04-23,83.0
2020-04-24,77.0
2020-04-25,49.0
2020-04-26,52.0
2020-04-27,97.0
2020-04-28,183.0
2020-04-29,141.0
2020-04-30,82.0
2020-05-01,57.0
2020-05-02,37.0
2020-05-03,36.0
2020-05-04,55.0
2020-05-05,80.0
2020-05-06,55.0
2020-05-07,78.0
2020-05-08,112.0
2020-05-09,53.0
2020-05-10,47.0
2020-05-11,112.0
2020-05-12,79.0
2020-05-13,104.0
2020-05-14,79.0
2020-05-15,100.0
2020-05-16,45.0
2020-05-17,37.0
2020-05-18,75.0
2020-05-19,75.0
2020-05-20,65.0
2020-05-21,66.0
2020-05-22,49.0
2020-05-23,38.0
2020-05-24,33.0
2020-05-25,56.0
2020-05-26,74.0
2020-05-27,70.0
2020-05-28,74.0
2020-05-29,70.0
2020-05-30,33.0
2020-05-31,42.0
2020-06-01,67.0
2020-06-02,196.0
2020-06-03,116.0
2020-06-04,82.0
2020-06-05,67.0
2020-06-06,43.0
2020-06-07,34.0
2020-06-08,56.0
2020-06-09,67.0
2020-06-10,32.0
2020-06-11,102.0
2020-06-12,103.0
2020-06-13,51.0
2020-06-14,40.0
2020-06-15,89.0
2020-06-16,81.0
2020-06-17,87.0
2020-06-18,91.0
2020-06-19,74.0
2020-06-20,55.0
2020-06-21,38.0
2020-06-22,83.0
2020-06-23,88.0
2020-06-24,93.0
2020-06-25,72.0
2020-06-26,88.0
2020-06-27,32.0
2020-06-28,44.0
2020-06-29,62.0
2020-06-30,140.0
2020-07-01,83.0
2020-07-02,87.0
2020-07-03,54.0
2020-07-04,21.0
2020-07-05,38.0
2020-07-06,44.0
2020-07-07,56.0
2020-07-08,66.0
2020-07-09,77.0
2020-07-10,124.0
2020-07-11,78.0
2020-07-12,63.0
2020-07-13,103.0
2020-07-14,90.0
2020-07-15,104.0
2020-07-16,80.0
2020-07-17,86.0
2020-07-18,41.0
2020-07-19,27.0
2020-07-20,58.0
2020-07-21,66.0
2020-07-22,71.0
2020-07-23,81.0
2020-07-24,72.0
2020-07-25,42.0
2020-07-26,38.0
2020-07-27,59.0
2020-07-28,78.0
2020-07-29,68.0
2020-07-30,64.0
2020-07-31,64.0
2020-08-01,28.0
2020-08-02,33.0
2020-08-03,80.0
2020-08-04,125.0
2020-08-05,113.0
2020-08-06,70.0
2020-08-07,63.0
2020-08-08,33.0
2020-08-09,22.0
2020-08-10,60.0
2020-08-11,52.0
2020-08-12,62.0
2020-08-13,70.0
2020-08-14,88.0
2020-08-15,31.0
2020-08-16,31.0
2020-08-17,96.0
2020-08-18,73.0
2020-08-19,63.0
2020-08-20,69.0
2020-08-21,23.0
2020-08-22,0.0
2020-08-23,9.0
2020-08-24,53.0
2020-08-25,52.0
2020-08-26,72.0
2020-08-27,78.0
2020-08-28,75.0
2020-08-29,31.0
2020-08-30,29.0
2020-08-31,78.0
2020-09-01,111.0
2020-09-02,84.0
2020-09-03,78.0
2020-09-04,61.0
2020-09-05,30.0
2020-09-06,24.0
2020-09-07,52.0
2020-09-08,49.0
2020-09-09,48.0
2020-09-10,48.0
2020-09-11,80.0
2020-09-12,35.0
2020-09-13,46.0
2020-09-14,88.0
2020-09-15,103.0
2020-09-16,78.0
2020-09-17,65.0
2020-09-18,71.0
2020-09-19,35.0
2020-09-20,41.0
2020-09-21,59.0
2020-09-22,72.0
2020-09-23,54.0
2020-09-24,62.0
2020-09-25,81.0
2020-09-26,36.0
2020-09-27,34.0
2020-09-28,62.0
2020-09-29,126.0
2020-09-30,92.0
2020-10-01,64.0
2020-10-02,61.0
2020-10-03,32.0
2020-10-04,30.0
2020-10-05,51.0
2020-10-06,63.0
2020-10-07,55.0
2020-10-08,69.0
2020-10-09,67.0
2020-10-10,41.0
2020-10-11,28.0
2020-10-12,46.0
2020-10-13,69.0
2020-10-14,59.0
2020-10-15,64.0
2020-10-16,71.0
2020-10-17,33.0
2020-10-18,34.0
2020-10-19,49.0
2020-10-20,83.0
2020-10-21,67.0
2020-10-22,73.0
2020-10-23,69.0
2020-10-24,32.0
2020-10-25,26.0
2020-10-26,82.0
2020-10-27,111.0
2020-10-28,84.0
2020-10-29,72.0
2020-10-30,50.0
2020-10-31,26.0
2020-11-01,24.0
2020-11-02,41.0
2020-11-03,64.0
2020-11-04,41.0
2020-11-05,51.0
2020-11-06,63.0
2020-11-07,42.0
2020-11-08,30.0
2020-11-09,71.0
2020-11-10,79.0
2020-11-11,76.0
2020-11-12,85.0
2020-11-13,66.0
2020-11-14,40.0
2020-11-15,38.0
2020-11-16,67.0
2020-11-17,61.0
2020-11-18,56.0
2020-11-19,78.0
2020-11-20,74.0
2020-11-21,39.0
2020-11-22,39.0
2020-11-23,46.0
2020-11-24,54.0
2020-11-25,64.0
2020-11-26,50.0
2020-11-27,42.0
2020-11-28,18.0
2020-11-29,25.0
2020-11-30,67.0
2020-12-01,130.0
2020-12-02,85.0
2020-12-03,74.0
2020-12-04,59.0
2020-12-05,31.0
2020-12-06,22.0
2020-12-07,66.0
2020-12-08,53.0
2020-12-09,64.0
2020-12-10,54.0
2020-12-11,75.0
2020-12-12,39.0
2020-12-13,37.0
2020-12-14,79.0
2020-12-15,96.0
2020-12-16,77.0
2020-12-17,77.0
2020-12-18,59.0
2020-12-19,316.0
2020-12-20,28.0
2020-12-21,50.0
2020-12-22,57.0
2020-12-23,39.0
2020-12-24,34.0
2020-12-25,29.0
2020-12-26,24.0
2020-12-27,20.0
2020-12-28,29.0
2020-12-29,41.0
2020-12-30,41.0
2020-12-31,30.0
2021-01-01,26.0
2021-01-02,37.0
2021-01-03,20.0
2021-01-04,53.0
2021-01-05,63.0
2021-01-06,66.0
2021-01-07,71.0
2021-01-08,38.0
2021-01-09,28.0
2021-01-10,18.0
2021-01-11,52.0
2021-01-12,56.0
2021-01-13,72.0
2021-01-14,58.0
2021-01-15,45.0
2021-01-16,29.0
2021-01-17,26.0
2021-01-18,37.0
2021-01-19,45.0
2021-01-20,51.0
2021-01-21,48.0
2021-01-22,68.0
2021-01-23,37.0
2021-01-24,25.0
2021-01-25,81.0
2021-01-26,192.0
2021-01-27,96.0
2021-01-28,66.0
2021-01-29,82.0
2021-01-30,27.0
2021-01-31,26.0
2021-02-01,56.0
2021-02-02,58.0
2021-02-03,66.0
2021-02-04,69.0
2021-02-05,128.0
2021-02-06,55.0
2021-02-07,57.0
2021-02-08,78.0
2021-02-09,78.0
2021-02-10,135.0
2021-02-11,106.0
2021-02-12,79.0
2021-02-13,32.0
2021-02-14,33.0
2021-02-15,70.0
2021-02-16,75.0
2021-02-17,72.0
2021-02-18,79.0
2021-02-19,99.0
2021-02-20,46.0
2021-02-21,40.0
2021-02-22,95.0
2021-02-23,206.0
2021-02-24,124.0
2021-02-25,72.0
2021-02-26,73.0
2021-02-27,27.0
2021-02-28,16.0
2021-03-01,69.0
2021-03-02,48.0
2021-03-03,81.0
2021-03-04,59.0
2021-03-05,106.0
2021-03-06,57.0
2021-03-07,46.0
2021-03-08,88.0
2021-03-09,65.0
2021-03-10,68.0
2021-03-11,89.0
2021-03-12,71.0
2021-03-13,43.0
2021-03-14,32.0
2021-03-15,85.0
2021-03-16,102.0
2021-03-17,67.0
2021-03-18,64.0
2021-03-19,67.0
2021-03-20,22.0
2021-03-21,28.0
2021-03-22,99.0
2021-03-23,194.0
2021-03-24,85.0
2021-03-25,90.0
2021-03-26,56.0
2021-03-27,32.0
2021-03-28,28.0
2021-03-29,55.0
2021-03-30,54.0
2021-03-31,58.0
2021-04-01,93.0
2021-04-02,52.0
2021-04-03,28.0
2021-04-04,33.0
2021-04-05,66.0
2021-04-06,66.0
2021-04-07,87.0
2021-04-08,94.0
2021-04-09,100.0
2021-04-10,35.0
2021-04-11,32.0
2021-04-12,77.0
2021-04-13,85.0
2021-04-14,81.0
2021-04-15,86.0
2021-04-16,88.0
2021-04-17,36.0
2021-04-18,39.0
2021-04-19,71.0
2021-04-20,73.0
2021-04-21,90.0
2021-04-22,87.0
2021-04-23,89.0
2021-04-24,32.0
2021-04-25,33.0
2021-04-26,97.0
2021-04-27,217.0
2021-04-28,115.0
2021-04-29,88.0
2021-04-30,52.0
2021-05-01,26.0
2021-05-02,19.0
2021-05-03,53.0
2021-05-04,60.0
2021-05-05,60.0
2021-05-06,156.0
2021-05-07,97.0
2021-05-08,33.0
2021-05-09,41.0
2021-05-10,63.0
2021-05-11,46.0
2021-05-12,102.0
2021-05-13,93.0
2021-05-14,82.0
2021-05-15,33.0
2021-05-16,36.0
2021-05-17,63.0
2021-05-18,66.0
2021-05-19,66.0
2021-05-20,73.0
2021-05-21,83.0
2021-05-22,30.0
2021-05-23,38.0
2021-05-24,50.0
2021-05-25,52.0
2021-05-26,72.0
2021-05-27,58.0
2021-05-28,69.0
2021-05-29,29.0
2021-05-30,24.0
2021-05-31,58.0
2021-06-01,181.0
2021-06-02,128.0
2021-06-03,94.0
2021-06-04,95.0
2021-06-05,26.0
2021-06-06,32.0
2021-06-07,49.0
2021-06-08,60.0
2021-06-09,72.0
2021-06-10,82.0
2021-06-11,114.0
2021-06-12,41.0
2021-06-13,37.0
2021-06-14,115.0
2021-06-15,90.0
2021-06-16,108.0
2021-06-17,79.0
2021-06-18,79.0
2021-06-19,41.0
2021-06-20,30.0
2021-06-21,63.0
2021-06-22,77.0
2021-06-23,90.0
2021-06-24,71.0
2021-06-25,76.0
2021-06-26,32.0
2021-06-27,38.0
2021-06-28,90.0
2021-06-29,196.0
2021-06-30,127.0
2021-07-01,104.0
2021-07-02,66.0
2021-07-03,27.0
2021-07-04,27.0
2021-07-05,51.0
2021-07-06,56.0
2021-07-07,78.0
2021-07-08,79.0
2021-07-09,83.0
2021-07-10,36.0
2021-07-11,45.0
2021-07-12,54.0
2021-07-13,72.0
2021-07-14,96.0
2021-07-15,83.0
2021-07-16,77.0
2021-07-17,34.0
2021-07-18,28.0
2021-07-19,56.0
2021-07-20,57.0
2021-07-21,52.0
2021-07-22,63.0
2021-07-23,61.0
2021-07-24,30.0
2021-07-25,43.0
2021-07-26,99.0
2021-07-27,173.0
2021-07-28,74.0
2021-07-29,77.0
2021-07-30,53.0
2021-07-31,35.0
2021-08-01,22.0
2021-08-02,65.0
2021-08-03,55.0
2021-08-04,59.0
2021-08-05,64.0
2021-08-06,77.0
2021-08-07,34.0
2021-08-08,36.0
2021-08-09,70.0
2021-08-10,72.0
2021-08-11,71.0
2021-08-12,88.0
2021-08-13,62.0
2021-08-14,38.0
2021-08-15,25.0
2021-08-16,74.0
2021-08-17,82.0
2021-08-18,75.0
2021-08-19,62.0
2021-08-20,63.0
2021-08-21,44.0
2021-08-22,31.0
2021-08-23,77.0
2021-08-24,134.0
2021-08-25,48.0
2021-08-26,0.0
2021-08-27,4.0
2021-08-28,27.0
2021-08-29,16.0
2021-08-30,63.0
2021-08-31,62.0
2021-09-01,61.0
2021-09-02,76.0
2021-09-03,119.0
2021-09-04,52.0
2021-09-05,48.0
2021-09-06,79.0
2021-09-07,79.0
2021-09-08,95.0
2021-09-09,103.0
2021-09-10,71.0
2021-09-11,28.0
2021-09-12,24.0
2021-09-13,76.0
2021-09-14,79.0
2021-09-15,61.0
2021-09-16,83.0
2021-09-17,53.0
2021-09-18,29.0
2021-09-19,23.0
2021-09-20,55.0
2021-09-21,70.0
2021-09-22,59.0
2021-09-23,48.0
2021-09-24,75.0
2021-09-25,19.0
2021-09-26,32.0
2021-09-27,59.0
2021-09-28,141.0
2021-09-29,89.0
2021-09-30,71.0
2021-10-01,51.0
2021-10-02,23.0
2021-10-03,21.0
2021-10-04,40.0
2021-10-05,52.0
2021-10-06,40.0
2021-10-07,25.0
2021-10-08,30.0
2021-10-09,21.0
2021-10-10,21.0
2021-10-11,28.0
2021-10-12,36.0
2021-10-13,37.0
2021-10-14,27.0
2021-10-15,19.0
2021-10-16,15.0
2021-10-17,19.0
2021-10-18,21.0
2021-10-19,20.0
2021-10-20,23.0
2021-10-21,24.0
2021-10-22,7.0
2021-10-23,0.0
2021-10-24,2.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,12.0
2021-10-30,36.0
2021-10-31,19.0
2021-11-01,47.0
2021-11-02,55.0
2021-11-03,62.0
2021-11-04,66.0
2021-11-05,72.0
2021-11-06,30.0
2021-11-07,38.0
2021-11-08,60.0
2021-11-09,85.0
2021-11-10,83.0
2021-11-11,83.0
2021-11-12,76.0
2021-11-13,46.0
2021-11-14,43.0
2021-11-15,64.0
2021-11-16,64.0
2021-11-17,61.0
2021-11-18,75.0
2021-11-19,68.0
2021-11-20,25.0
2021-11-21,36.0
2021-11-22,43.0
2021-11-23,68.0
2021-11-24,64.0
2021-11-25,63.0
2021-11-26,53.0
2021-11-27,26.0
2021-11-28,24.0
2021-11-29,75.0
2021-11-30,105.0
2021-12-01,70.0
2021-12-02,70.0
2021-12-03,44.0
2021-12-04,23.0
2021-12-05,20.0
2021-12-06,76.0
2021-12-07,52.0
2021-12-08,43.0
2021-12-09,105.0
2021-12-10,82.0
2021-12-11,37.0
2021-12-12,22.0
2021-12-13,70.0
2021-12-14,87.0
2021-12-15,79.0
2021-12-16,82.0
2021-12-17,70.0
2021-12-18,29.0
2021-12-19,32.0
2021-12-20,58.0
2021-12-21,58.0
2021-12-22,46.0
2021-12-23,37.0
2021-12-24,27.0
2021-12-25,18.0
2021-12-26,23.0
2021-12-27,31.0
2021-12-28,46.0
2021-12-29,34.0
2021-12-30,42.0
2021-12-31,24.0
2022-01-01,21.0
2022-01-02,23.0
2022-01-03,38.0
2022-01-04,55.0
2022-01-05,43.0
2022-01-06,50.0
2022-01-07,61.0
2022-01-08,35.0
2022-01-09,28.0
2022-01-10,80.0
2022-01-11,60.0
2022-01-12,60.0
2022-01-13,54.0
2022-01-14,69.0
2022-01-15,35.0
2022-01-16,27.0
2022-01-17,49.0
2022-01-18,58.0
2022-01-19,71.0
2022-01-20,72.0
2022-01-21,63.0
2022-01-22,26.0
2022-01-23,20.0
2022-01-24,79.0
2022-01-25,154.0
2022-01-26,89.0
2022-01-27,65.0
2022-01-28,82.0
2022-01-29,32.0
2022-01-30,32.0
2022-01-31,49.0
2022-02-01,43.0
2022-02-02,59.0
2022-02-03,72.0
2022-02-04,92.0
2022-02-05,43.0
2022-02-06,56.0
2022-02-07,75.0
2022-02-08,97.0
2022-02-09,97.0
2022-02-10,66.0
2022-02-11,82.0
2022-02-12,36.0
2022-02-13,36.0
2022-02-14,83.0
2022-02-15,70.0
2022-02-16,67.0
2022-02-17,66.0
2022-02-18,69.0
2022-02-19,40.0
2022-02-20,32.0
2022-02-21,58.0
2022-02-22,60.0
2022-02-23,156.0
2022-02-24,91.0
2022-02-25,49.0
2022-02-26,20.0
2022-02-27,21.0
2022-02-28,72.0
2022-03-01,69.0
2022-03-02,51.0
2022-03-03,53.0
2022-03-04,84.0
2022-03-05,38.0
2022-03-06,39.0
2022-03-07,87.0
2022-03-08,51.0
2022-03-09,62.0
2022-03-10,61.0
2022-03-11,59.0
2022-03-12,27.0
2022-03-13,35.0
2022-03-14,67.0
2022-03-15,69.0
2022-03-16,64.0
2022-03-17,61.0
2022-03-18,57.0
2022-03-19,36.0
2022-03-20,44.0
2022-03-21,81.0
2022-03-22,151.0
2022-03-23,99.0
2022-03-24,63.0
2022-03-25,62.0
2022-03-26,27.0
2022-03-27,25.0
2022-03-28,42.0
2022-03-29,42.0
2022-03-30,70.0
2022-03-31,86.0
2022-04-01,94.0
2022-04-02,41.0
2022-04-03,39.0
2022-04-04,78.0
2022-04-05,71.0
2022-04-06,80.0
2022-04-07,57.0
2022-04-08,70.0
2022-04-09,30.0
2022-04-10,32.0
2022-04-11,63.0
2022-04-12,45.0
2022-04-13,74.0
2022-04-14,50.0
2022-04-15,47.0
2022-04-16,37.0
2022-04-17,33.0
2022-04-18,39.0
2022-04-19,67.0
2022-04-20,55.0
2022-04-21,67.0
2022-04-22,61.0
2022-04-23,25.0
2022-04-24,29.0
2022-04-25,56.0
2022-04-26,109.0
2022-04-27,67.0
2022-04-28,69.0
2022-04-29,45.0
2022-04-30,30.0
2022-05-01,31.0
2022-05-02,48.0
2022-05-03,60.0
2022-05-04,41.0
2022-05-05,59.0
2022-05-06,79.0
2022-05-07,30.0
2022-05-08,35.0
2022-05-09,57.0
2022-05-10,45.0
2022-05-11,67.0
2022-05-12,70.0
2022-05-13,74.0
2022-05-14,41.0
2022-05-15,36.0
2022-05-16,51.0
2022-05-17,57.0
2022-05-18,59.0
2022-05-19,65.0
2022-05-20,54.0
2022-05-21,32.0
2022-05-22,36.0
2022-05-23,57.0
2022-05-24,49.0
2022-05-25,63.0
2022-05-26,42.0
2022-05-27,56.0
2022-05-28,31.0
2022-05-29,31.0
2022-05-30,65.0
2022-05-31,124.0
2022-06-01,60.0
2022-06-02,76.0
2022-06-03,46.0
2022-06-04,19.0
2022-06-05,21.0
2022-06-06,57.0
2022-06-07,55.0
2022-06-08,56.0
2022-06-09,44.0
2022-06-10,89.0
2022-06-11,34.0
2022-06-12,37.0
2022-06-13,56.0
2022-06-14,71.0
2022-06-15,69.0
2022-06-16,67.0
2022-06-17,51.0
2022-06-18,29.0
2022-06-19,28.0
2022-06-20,52.0
2022-06-21,59.0
2022-06-22,53.0
2022-06-23,62.0
2022-06-24,53.0
2022-06-25,29.0
2022-06-26,29.0
2022-06-27,67.0
2022-06-28,153.0
2022-06-29,82.0
2022-06-30,70.0
2022-07-01,52.0
2022-07-02,35.0
2022-07-03,28.0
2022-07-04,45.0
2022-07-05,55.0
2022-07-06,54.0
2022-07-07,56.0
2022-07-08,115.0
2022-07-09,71.0
2022-07-10,55.0
2022-07-11,90.0
2022-07-12,71.0
2022-07-13,78.0
2022-07-14,80.0
2022-07-15,63.0
2022-07-16,52.0
2022-07-17,31.0
2022-07-18,57.0
2022-07-19,64.0
2022-07-20,69.0
2022-07-21,79.0
2022-07-22,53.0
2022-07-23,47.0
2022-07-24,29.0
2022-07-25,79.0
2022-07-26,133.0
2022-07-27,79.0
2022-07-28,81.0
2022-07-29,53.0
2022-07-30,24.0
2022-07-31,32.0
2022-08-01,57.0
2022-08-02,59.0
2022-08-03,68.0
2022-08-04,78.0
2022-08-05,132.0
2022-08-06,55.0
2022-08-07,39.0
2022-08-08,92.0
2022-08-09,92.0
2022-08-10,102.0
2022-08-11,77.0
2022-08-12,66.0
2022-08-13,33.0
2022-08-14,28.0
2022-08-15,61.0
2022-08-16,66.0
2022-08-17,68.0
2022-08-18,76.0
2022-08-19,73.0
2022-08-20,32.0
2022-08-21,28.0
2022-08-22,87.0
2022-08-23,126.0
2022-08-24,82.0
2022-08-25,87.0
2022-08-26,75.0
2022-08-27,30.0
2022-08-28,36.0
2022-08-29,54.0
2022-08-30,74.0
2022-08-31,51.0
2022-09-01,66.0
2022-09-02,108.0
2022-09-03,40.0
2022-09-04,39.0
2022-09-05,54.0
2022-09-06,66.0
2022-09-07,88.0
2022-09-08,63.0
2022-09-09,81.0
2022-09-10,31.0
2022-09-11,31.0
2022-09-12,57.0
2022-09-13,80.0
2022-09-14,51.0
2022-09-15,52.0
2022-09-16,81.0
2022-09-17,19.0
2022-09-18,22.0
2022-09-19,50.0
2022-09-20,43.0
2022-09-21,54.0
2022-09-22,56.0
2022-09-23,63.0
2022-09-24,30.0
2022-09-25,16.0
2022-09-26,87.0
2022-09-27,175.0
2022-09-28,122.0
2022-09-29,75.0
2022-09-30,58.0
2022-10-01,24.0
2022-10-02,24.0
2022-10-03,45.0
2022-10-04,45.0
2022-10-05,51.0
2022-10-06,56.0
2022-10-07,76.0
2022-10-08,53.0
2022-10-09,45.0
2022-10-10,62.0
2022-10-11,79.0
2022-10-12,71.0
2022-10-13,66.0
2022-10-14,59.0
2022-10-15,37.0
2022-10-16,33.0
2022-10-17,54.0
2022-10-18,43.0
2022-10-19,67.0
2022-10-20,52.0
2022-10-21,56.0
2022-10-22,28.0
2022-10-23,37.0
2022-10-24,64.0
2022-10-25,90.0
2022-10-26,75.0
2022-10-27,45.0
2022-10-28,73.0
2022-10-29,34.0
2022-10-30,28.0
2022-10-31,47.0
2022-11-01,47.0
2022-11-02,55.0
2022-11-03,108.0
