date,IssueComment
2018-09-17,97.0
2018-09-18,131.0
2018-09-19,151.0
2018-09-20,147.0
2018-09-21,106.0
2018-09-22,40.0
2018-09-23,38.0
2018-09-24,112.0
2018-09-25,100.0
2018-09-26,110.0
2018-09-27,160.0
2018-09-28,148.0
2018-09-29,58.0
2018-09-30,37.0
2018-10-01,78.0
2018-10-02,72.0
2018-10-03,65.0
2018-10-04,86.0
2018-10-05,140.0
2018-10-06,54.0
2018-10-07,51.0
2018-10-08,125.0
2018-10-09,129.0
2018-10-10,125.0
2018-10-11,101.0
2018-10-12,104.0
2018-10-13,58.0
2018-10-14,33.0
2018-10-15,88.0
2018-10-16,95.0
2018-10-17,85.0
2018-10-18,104.0
2018-10-19,67.0
2018-10-20,25.0
2018-10-21,30.0
2018-10-22,61.0
2018-10-23,64.0
2018-10-24,107.0
2018-10-25,80.0
2018-10-26,62.0
2018-10-27,26.0
2018-10-28,35.0
2018-10-29,93.0
2018-10-30,82.0
2018-10-31,85.0
2018-11-01,91.0
2018-11-02,100.0
2018-11-03,38.0
2018-11-04,96.0
2018-11-05,158.0
2018-11-06,114.0
2018-11-07,90.0
2018-11-08,82.0
2018-11-09,59.0
2018-11-10,27.0
2018-11-11,19.0
2018-11-12,50.0
2018-11-13,84.0
2018-11-14,115.0
2018-11-15,92.0
2018-11-16,52.0
2018-11-17,40.0
2018-11-18,21.0
2018-11-19,63.0
2018-11-20,75.0
2018-11-21,62.0
2018-11-22,71.0
2018-11-23,35.0
2018-11-24,15.0
2018-11-25,31.0
2018-11-26,70.0
2018-11-27,100.0
2018-11-28,75.0
2018-11-29,57.0
2018-11-30,61.0
2018-12-01,38.0
2018-12-02,18.0
2018-12-03,57.0
2018-12-04,66.0
2018-12-05,71.0
2018-12-06,51.0
2018-12-07,94.0
2018-12-08,33.0
2018-12-09,21.0
2018-12-10,88.0
2018-12-11,122.0
2018-12-12,112.0
2018-12-13,67.0
2018-12-14,66.0
2018-12-15,35.0
2018-12-16,28.0
2018-12-17,62.0
2018-12-18,82.0
2018-12-19,73.0
2018-12-20,60.0
2018-12-21,68.0
2018-12-22,30.0
2018-12-23,29.0
2018-12-24,22.0
2018-12-25,21.0
2018-12-26,40.0
2018-12-27,31.0
2018-12-28,34.0
2018-12-29,27.0
2018-12-30,35.0
2018-12-31,33.0
2019-01-01,36.0
2019-01-02,44.0
2019-01-03,51.0
2019-01-04,136.0
2019-01-05,16.0
2019-01-06,22.0
2019-01-07,45.0
2019-01-08,58.0
2019-01-09,45.0
2019-01-10,55.0
2019-01-11,51.0
2019-01-12,29.0
2019-01-13,12.0
2019-01-14,60.0
2019-01-15,109.0
2019-01-16,155.0
2019-01-17,81.0
2019-01-18,60.0
2019-01-19,23.0
2019-01-20,44.0
2019-01-21,44.0
2019-01-22,134.0
2019-01-23,92.0
2019-01-24,99.0
2019-01-25,73.0
2019-01-26,21.0
2019-01-27,20.0
2019-01-28,120.0
2019-01-29,172.0
2019-01-30,76.0
2019-01-31,65.0
2019-02-01,65.0
2019-02-02,63.0
2019-02-03,32.0
2019-02-04,65.0
2019-02-05,66.0
2019-02-06,124.0
2019-02-07,132.0
2019-02-08,77.0
2019-02-09,39.0
2019-02-10,23.0
2019-02-11,139.0
2019-02-12,148.0
2019-02-13,125.0
2019-02-14,126.0
2019-02-15,132.0
2019-02-16,38.0
2019-02-17,67.0
2019-02-18,106.0
2019-02-19,73.0
2019-02-20,98.0
2019-02-21,154.0
2019-02-22,111.0
2019-02-23,48.0
2019-02-24,38.0
2019-02-25,149.0
2019-02-26,137.0
2019-02-27,84.0
2019-02-28,111.0
2019-03-01,81.0
2019-03-02,56.0
2019-03-03,27.0
2019-03-04,104.0
2019-03-05,109.0
2019-03-06,77.0
2019-03-07,63.0
2019-03-08,61.0
2019-03-09,40.0
2019-03-10,28.0
2019-03-11,83.0
2019-03-12,99.0
2019-03-13,165.0
2019-03-14,128.0
2019-03-15,109.0
2019-03-16,43.0
2019-03-17,41.0
2019-03-18,135.0
2019-03-19,527.0
2019-03-20,142.0
2019-03-21,233.0
2019-03-22,128.0
2019-03-23,92.0
2019-03-24,55.0
2019-03-25,85.0
2019-03-26,177.0
2019-03-27,123.0
2019-03-28,106.0
2019-03-29,96.0
2019-03-30,39.0
2019-03-31,30.0
2019-04-01,130.0
2019-04-02,135.0
2019-04-03,98.0
2019-04-04,88.0
2019-04-05,69.0
2019-04-06,49.0
2019-04-07,51.0
2019-04-08,74.0
2019-04-09,61.0
2019-04-10,103.0
2019-04-11,74.0
2019-04-12,79.0
2019-04-13,33.0
2019-04-14,38.0
2019-04-15,78.0
2019-04-16,76.0
2019-04-17,94.0
2019-04-18,79.0
2019-04-19,71.0
2019-04-20,49.0
2019-04-21,37.0
2019-04-22,75.0
2019-04-23,79.0
2019-04-24,85.0
2019-04-25,154.0
2019-04-26,97.0
2019-04-27,25.0
2019-04-28,20.0
2019-04-29,113.0
2019-04-30,98.0
2019-05-01,61.0
2019-05-02,50.0
2019-05-03,80.0
2019-05-04,20.0
2019-05-05,32.0
2019-05-06,93.0
2019-05-07,115.0
2019-05-08,74.0
2019-05-09,131.0
2019-05-10,58.0
2019-05-11,26.0
2019-05-12,31.0
2019-05-13,102.0
2019-05-14,83.0
2019-05-15,81.0
2019-05-16,143.0
2019-05-17,114.0
2019-05-18,17.0
2019-05-19,22.0
2019-05-20,101.0
2019-05-21,63.0
2019-05-22,82.0
2019-05-23,95.0
2019-05-24,103.0
2019-05-25,35.0
2019-05-26,18.0
2019-05-27,65.0
2019-05-28,76.0
2019-05-29,60.0
2019-05-30,136.0
2019-05-31,82.0
2019-06-01,30.0
2019-06-02,31.0
2019-06-03,61.0
2019-06-04,59.0
2019-06-05,73.0
2019-06-06,57.0
2019-06-07,52.0
2019-06-08,18.0
2019-06-09,16.0
2019-06-10,76.0
2019-06-11,53.0
2019-06-12,54.0
2019-06-13,55.0
2019-06-14,30.0
2019-06-15,13.0
2019-06-16,15.0
2019-06-17,81.0
2019-06-18,236.0
2019-06-19,115.0
2019-06-20,89.0
2019-06-21,89.0
2019-06-22,28.0
2019-06-23,32.0
2019-06-24,65.0
2019-06-25,113.0
2019-06-26,90.0
2019-06-27,47.0
2019-06-28,82.0
2019-06-29,35.0
2019-06-30,18.0
2019-07-01,85.0
2019-07-02,59.0
2019-07-03,68.0
2019-07-04,146.0
2019-07-05,68.0
2019-07-06,25.0
2019-07-07,32.0
2019-07-08,58.0
2019-07-09,85.0
2019-07-10,109.0
2019-07-11,111.0
2019-07-12,115.0
2019-07-13,50.0
2019-07-14,54.0
2019-07-15,116.0
2019-07-16,140.0
2019-07-17,82.0
2019-07-18,104.0
2019-07-19,95.0
2019-07-20,46.0
2019-07-21,18.0
2019-07-22,92.0
2019-07-23,104.0
2019-07-24,89.0
2019-07-25,113.0
2019-07-26,107.0
2019-07-27,29.0
2019-07-28,32.0
2019-07-29,64.0
2019-07-30,104.0
2019-07-31,90.0
2019-08-01,81.0
2019-08-02,236.0
2019-08-03,39.0
2019-08-04,79.0
2019-08-05,75.0
2019-08-06,94.0
2019-08-07,76.0
2019-08-08,77.0
2019-08-09,184.0
2019-08-10,47.0
2019-08-11,62.0
2019-08-12,127.0
2019-08-13,119.0
2019-08-14,111.0
2019-08-15,84.0
2019-08-16,57.0
2019-08-17,28.0
2019-08-18,25.0
2019-08-19,97.0
2019-08-20,96.0
2019-08-21,106.0
2019-08-22,100.0
2019-08-23,107.0
2019-08-24,37.0
2019-08-25,27.0
2019-08-26,34.0
2019-08-27,57.0
2019-08-28,73.0
2019-08-29,94.0
2019-08-30,104.0
2019-08-31,33.0
2019-09-01,31.0
2019-09-02,63.0
2019-09-03,73.0
2019-09-04,117.0
2019-09-05,65.0
2019-09-06,61.0
2019-09-07,23.0
2019-09-08,44.0
2019-09-09,94.0
2019-09-10,100.0
2019-09-11,111.0
2019-09-12,22.0
2019-09-13,79.0
2019-09-14,41.0
2019-09-15,23.0
2019-09-16,69.0
2019-09-17,94.0
2019-09-18,120.0
2019-09-19,92.0
2019-09-20,71.0
2019-09-21,40.0
2019-09-22,41.0
2019-09-23,94.0
2019-09-24,73.0
2019-09-25,120.0
2019-09-26,120.0
2019-09-27,102.0
2019-09-28,47.0
2019-09-29,45.0
2019-09-30,129.0
2019-10-01,115.0
2019-10-02,78.0
2019-10-03,79.0
2019-10-04,76.0
2019-10-05,40.0
2019-10-06,53.0
2019-10-07,72.0
2019-10-08,126.0
2019-10-09,89.0
2019-10-10,87.0
2019-10-11,77.0
2019-10-12,39.0
2019-10-13,31.0
2019-10-14,73.0
2019-10-15,87.0
2019-10-16,78.0
2019-10-17,77.0
2019-10-18,59.0
2019-10-19,36.0
2019-10-20,32.0
2019-10-21,55.0
2019-10-22,58.0
2019-10-23,69.0
2019-10-24,70.0
2019-10-25,67.0
2019-10-26,21.0
2019-10-27,30.0
2019-10-28,97.0
2019-10-29,71.0
2019-10-30,106.0
2019-10-31,86.0
2019-11-01,80.0
2019-11-02,23.0
2019-11-03,28.0
2019-11-04,88.0
2019-11-05,190.0
2019-11-06,74.0
2019-11-07,84.0
2019-11-08,65.0
2019-11-09,25.0
2019-11-10,36.0
2019-11-11,52.0
2019-11-12,90.0
2019-11-13,87.0
2019-11-14,80.0
2019-11-15,68.0
2019-11-16,35.0
2019-11-17,23.0
2019-11-18,49.0
2019-11-19,63.0
2019-11-20,87.0
2019-11-21,64.0
2019-11-22,71.0
2019-11-23,23.0
2019-11-24,31.0
2019-11-25,81.0
2019-11-26,67.0
2019-11-27,59.0
2019-11-28,52.0
2019-11-29,44.0
2019-11-30,34.0
2019-12-01,41.0
2019-12-02,72.0
2019-12-03,65.0
2019-12-04,62.0
2019-12-05,59.0
2019-12-06,39.0
2019-12-07,31.0
2019-12-08,29.0
2019-12-09,52.0
2019-12-10,56.0
2019-12-11,76.0
2019-12-12,80.0
2019-12-13,51.0
2019-12-14,23.0
2019-12-15,29.0
2019-12-16,49.0
2019-12-17,44.0
2019-12-18,74.0
2019-12-19,62.0
2019-12-20,60.0
2019-12-21,18.0
2019-12-22,16.0
2019-12-23,40.0
2019-12-24,40.0
2019-12-25,28.0
2019-12-26,49.0
2019-12-27,36.0
2019-12-28,26.0
2019-12-29,34.0
2019-12-30,54.0
2019-12-31,34.0
2020-01-01,15.0
2020-01-02,40.0
2020-01-03,42.0
2020-01-04,31.0
2020-01-05,40.0
2020-01-06,67.0
2020-01-07,95.0
2020-01-08,69.0
2020-01-09,75.0
2020-01-10,79.0
2020-01-11,22.0
2020-01-12,23.0
2020-01-13,76.0
2020-01-14,68.0
2020-01-15,67.0
2020-01-16,53.0
2020-01-17,56.0
2020-01-18,24.0
2020-01-19,25.0
2020-01-20,47.0
2020-01-21,92.0
2020-01-22,94.0
2020-01-23,33.0
2020-01-24,43.0
2020-01-25,19.0
2020-01-26,31.0
2020-01-27,71.0
2020-01-28,53.0
2020-01-29,51.0
2020-01-30,68.0
2020-01-31,82.0
2020-02-01,42.0
2020-02-02,15.0
2020-02-03,43.0
2020-02-04,52.0
2020-02-05,49.0
2020-02-06,87.0
2020-02-07,67.0
2020-02-08,26.0
2020-02-09,37.0
2020-02-10,60.0
2020-02-11,61.0
2020-02-12,60.0
2020-02-13,90.0
2020-02-14,94.0
2020-02-15,39.0
2020-02-16,28.0
2020-02-17,61.0
2020-02-18,80.0
2020-02-19,85.0
2020-02-20,82.0
2020-02-21,48.0
2020-02-22,21.0
2020-02-23,34.0
2020-02-24,41.0
2020-02-25,59.0
2020-02-26,41.0
2020-02-27,85.0
2020-02-28,52.0
2020-02-29,24.0
2020-03-01,16.0
2020-03-02,56.0
2020-03-03,62.0
2020-03-04,68.0
2020-03-05,95.0
2020-03-06,40.0
2020-03-07,36.0
2020-03-08,17.0
2020-03-09,59.0
2020-03-10,68.0
2020-03-11,82.0
2020-03-12,59.0
2020-03-13,31.0
2020-03-14,38.0
2020-03-15,22.0
2020-03-16,69.0
2020-03-17,51.0
2020-03-18,48.0
2020-03-19,45.0
2020-03-20,56.0
2020-03-21,34.0
2020-03-22,16.0
2020-03-23,38.0
2020-03-24,61.0
2020-03-25,59.0
2020-03-26,65.0
2020-03-27,64.0
2020-03-28,37.0
2020-03-29,31.0
2020-03-30,82.0
2020-03-31,63.0
2020-04-01,127.0
2020-04-02,101.0
2020-04-03,86.0
2020-04-04,45.0
2020-04-05,51.0
2020-04-06,85.0
2020-04-07,95.0
2020-04-08,105.0
2020-04-09,119.0
2020-04-10,82.0
2020-04-11,37.0
2020-04-12,58.0
2020-04-13,58.0
2020-04-14,90.0
2020-04-15,105.0
2020-04-16,97.0
2020-04-17,81.0
2020-04-18,58.0
2020-04-19,42.0
2020-04-20,56.0
2020-04-21,106.0
2020-04-22,89.0
2020-04-23,75.0
2020-04-24,51.0
2020-04-25,35.0
2020-04-26,35.0
2020-04-27,73.0
2020-04-28,65.0
2020-04-29,105.0
2020-04-30,63.0
2020-05-01,43.0
2020-05-02,40.0
2020-05-03,29.0
2020-05-04,43.0
2020-05-05,50.0
2020-05-06,77.0
2020-05-07,58.0
2020-05-08,40.0
2020-05-09,47.0
2020-05-10,24.0
2020-05-11,43.0
2020-05-12,47.0
2020-05-13,80.0
2020-05-14,47.0
2020-05-15,49.0
2020-05-16,20.0
2020-05-17,33.0
2020-05-18,51.0
2020-05-19,65.0
2020-05-20,65.0
2020-05-21,37.0
2020-05-22,57.0
2020-05-23,34.0
2020-05-24,28.0
2020-05-25,56.0
2020-05-26,60.0
2020-05-27,70.0
2020-05-28,61.0
2020-05-29,75.0
2020-05-30,73.0
2020-05-31,18.0
2020-06-01,53.0
2020-06-02,63.0
2020-06-03,61.0
2020-06-04,55.0
2020-06-05,54.0
2020-06-06,57.0
2020-06-07,24.0
2020-06-08,58.0
2020-06-09,66.0
2020-06-10,16.0
2020-06-11,68.0
2020-06-12,55.0
2020-06-13,26.0
2020-06-14,24.0
2020-06-15,47.0
2020-06-16,47.0
2020-06-17,77.0
2020-06-18,68.0
2020-06-19,41.0
2020-06-20,23.0
2020-06-21,25.0
2020-06-22,44.0
2020-06-23,51.0
2020-06-24,53.0
2020-06-25,49.0
2020-06-26,59.0
2020-06-27,21.0
2020-06-28,26.0
2020-06-29,34.0
2020-06-30,44.0
2020-07-01,43.0
2020-07-02,24.0
2020-07-03,84.0
2020-07-04,11.0
2020-07-05,14.0
2020-07-06,42.0
2020-07-07,50.0
2020-07-08,99.0
2020-07-09,83.0
2020-07-10,96.0
2020-07-11,69.0
2020-07-12,39.0
2020-07-13,63.0
2020-07-14,78.0
2020-07-15,89.0
2020-07-16,76.0
2020-07-17,43.0
2020-07-18,83.0
2020-07-19,41.0
2020-07-20,68.0
2020-07-21,76.0
2020-07-22,91.0
2020-07-23,84.0
2020-07-24,52.0
2020-07-25,66.0
2020-07-26,35.0
2020-07-27,70.0
2020-07-28,67.0
2020-07-29,88.0
2020-07-30,83.0
2020-07-31,36.0
2020-08-01,51.0
2020-08-02,35.0
2020-08-03,67.0
2020-08-04,65.0
2020-08-05,77.0
2020-08-06,43.0
2020-08-07,53.0
2020-08-08,115.0
2020-08-09,27.0
2020-08-10,71.0
2020-08-11,77.0
2020-08-12,65.0
2020-08-13,56.0
2020-08-14,96.0
2020-08-15,37.0
2020-08-16,87.0
2020-08-17,53.0
2020-08-18,87.0
2020-08-19,110.0
2020-08-20,57.0
2020-08-21,12.0
2020-08-22,0.0
2020-08-23,37.0
2020-08-24,109.0
2020-08-25,51.0
2020-08-26,78.0
2020-08-27,56.0
2020-08-28,93.0
2020-08-29,70.0
2020-08-30,15.0
2020-08-31,73.0
2020-09-01,60.0
2020-09-02,139.0
2020-09-03,83.0
2020-09-04,83.0
2020-09-05,66.0
2020-09-06,50.0
2020-09-07,57.0
2020-09-08,55.0
2020-09-09,95.0
2020-09-10,50.0
2020-09-11,100.0
2020-09-12,20.0
2020-09-13,29.0
2020-09-14,44.0
2020-09-15,58.0
2020-09-16,71.0
2020-09-17,88.0
2020-09-18,70.0
2020-09-19,38.0
2020-09-20,131.0
2020-09-21,82.0
2020-09-22,121.0
2020-09-23,65.0
2020-09-24,71.0
2020-09-25,79.0
2020-09-26,27.0
2020-09-27,46.0
2020-09-28,71.0
2020-09-29,102.0
2020-09-30,78.0
2020-10-01,67.0
2020-10-02,45.0
2020-10-03,30.0
2020-10-04,103.0
2020-10-05,46.0
2020-10-06,59.0
2020-10-07,62.0
2020-10-08,56.0
2020-10-09,47.0
2020-10-10,21.0
2020-10-11,27.0
2020-10-12,132.0
2020-10-13,66.0
2020-10-14,56.0
2020-10-15,63.0
2020-10-16,33.0
2020-10-17,32.0
2020-10-18,21.0
2020-10-19,28.0
2020-10-20,78.0
2020-10-21,53.0
2020-10-22,40.0
2020-10-23,55.0
2020-10-24,21.0
2020-10-25,22.0
2020-10-26,67.0
2020-10-27,91.0
2020-10-28,68.0
2020-10-29,60.0
2020-10-30,66.0
2020-10-31,39.0
2020-11-01,25.0
2020-11-02,56.0
2020-11-03,63.0
2020-11-04,57.0
2020-11-05,46.0
2020-11-06,26.0
2020-11-07,22.0
2020-11-08,19.0
2020-11-09,49.0
2020-11-10,48.0
2020-11-11,50.0
2020-11-12,69.0
2020-11-13,41.0
2020-11-14,17.0
2020-11-15,30.0
2020-11-16,54.0
2020-11-17,57.0
2020-11-18,47.0
2020-11-19,36.0
2020-11-20,54.0
2020-11-21,42.0
2020-11-22,16.0
2020-11-23,40.0
2020-11-24,36.0
2020-11-25,47.0
2020-11-26,23.0
2020-11-27,44.0
2020-11-28,15.0
2020-11-29,8.0
2020-11-30,40.0
2020-12-01,46.0
2020-12-02,37.0
2020-12-03,70.0
2020-12-04,43.0
2020-12-05,16.0
2020-12-06,14.0
2020-12-07,53.0
2020-12-08,37.0
2020-12-09,39.0
2020-12-10,33.0
2020-12-11,38.0
2020-12-12,17.0
2020-12-13,15.0
2020-12-14,35.0
2020-12-15,46.0
2020-12-16,37.0
2020-12-17,36.0
2020-12-18,35.0
2020-12-19,20.0
2020-12-20,13.0
2020-12-21,14.0
2020-12-22,25.0
2020-12-23,16.0
2020-12-24,27.0
2020-12-25,237.0
2020-12-26,87.0
2020-12-27,7.0
2020-12-28,48.0
2020-12-29,29.0
2020-12-30,25.0
2020-12-31,16.0
2021-01-01,7.0
2021-01-02,16.0
2021-01-03,14.0
2021-01-04,49.0
2021-01-05,46.0
2021-01-06,35.0
2021-01-07,43.0
2021-01-08,46.0
2021-01-09,48.0
2021-01-10,25.0
2021-01-11,40.0
2021-01-12,41.0
2021-01-13,51.0
2021-01-14,36.0
2021-01-15,35.0
2021-01-16,59.0
2021-01-17,29.0
2021-01-18,27.0
2021-01-19,35.0
2021-01-20,40.0
2021-01-21,31.0
2021-01-22,36.0
2021-01-23,24.0
2021-01-24,27.0
2021-01-25,44.0
2021-01-26,34.0
2021-01-27,38.0
2021-01-28,39.0
2021-01-29,28.0
2021-01-30,29.0
2021-01-31,21.0
2021-02-01,31.0
2021-02-02,37.0
2021-02-03,59.0
2021-02-04,46.0
2021-02-05,29.0
2021-02-06,45.0
2021-02-07,11.0
2021-02-08,44.0
2021-02-09,52.0
2021-02-10,46.0
2021-02-11,64.0
2021-02-12,39.0
2021-02-13,14.0
2021-02-14,13.0
2021-02-15,24.0
2021-02-16,57.0
2021-02-17,69.0
2021-02-18,47.0
2021-02-19,26.0
2021-02-20,9.0
2021-02-21,12.0
2021-02-22,34.0
2021-02-23,42.0
2021-02-24,54.0
2021-02-25,43.0
2021-02-26,48.0
2021-02-27,26.0
2021-02-28,18.0
2021-03-01,33.0
2021-03-02,61.0
2021-03-03,38.0
2021-03-04,49.0
2021-03-05,34.0
2021-03-06,22.0
2021-03-07,14.0
2021-03-08,44.0
2021-03-09,57.0
2021-03-10,45.0
2021-03-11,50.0
2021-03-12,27.0
2021-03-13,38.0
2021-03-14,21.0
2021-03-15,58.0
2021-03-16,101.0
2021-03-17,49.0
2021-03-18,53.0
2021-03-19,59.0
2021-03-20,16.0
2021-03-21,16.0
2021-03-22,47.0
2021-03-23,44.0
2021-03-24,43.0
2021-03-25,57.0
2021-03-26,62.0
2021-03-27,23.0
2021-03-28,33.0
2021-03-29,42.0
2021-03-30,40.0
2021-03-31,53.0
2021-04-01,39.0
2021-04-02,31.0
2021-04-03,14.0
2021-04-04,20.0
2021-04-05,23.0
2021-04-06,45.0
2021-04-07,44.0
2021-04-08,40.0
2021-04-09,36.0
2021-04-10,16.0
2021-04-11,13.0
2021-04-12,39.0
2021-04-13,46.0
2021-04-14,63.0
2021-04-15,43.0
2021-04-16,22.0
2021-04-17,16.0
2021-04-18,26.0
2021-04-19,42.0
2021-04-20,34.0
2021-04-21,53.0
2021-04-22,48.0
2021-04-23,59.0
2021-04-24,24.0
2021-04-25,19.0
2021-04-26,31.0
2021-04-27,73.0
2021-04-28,96.0
2021-04-29,71.0
2021-04-30,32.0
2021-05-01,26.0
2021-05-02,32.0
2021-05-03,42.0
2021-05-04,57.0
2021-05-05,57.0
2021-05-06,40.0
2021-05-07,42.0
2021-05-08,26.0
2021-05-09,14.0
2021-05-10,28.0
2021-05-11,15.0
2021-05-12,48.0
2021-05-13,37.0
2021-05-14,29.0
2021-05-15,10.0
2021-05-16,19.0
2021-05-17,58.0
2021-05-18,47.0
2021-05-19,41.0
2021-05-20,52.0
2021-05-21,32.0
2021-05-22,21.0
2021-05-23,18.0
2021-05-24,44.0
2021-05-25,35.0
2021-05-26,40.0
2021-05-27,43.0
2021-05-28,24.0
2021-05-29,22.0
2021-05-30,17.0
2021-05-31,23.0
2021-06-01,48.0
2021-06-02,48.0
2021-06-03,58.0
2021-06-04,39.0
2021-06-05,25.0
2021-06-06,24.0
2021-06-07,53.0
2021-06-08,41.0
2021-06-09,29.0
2021-06-10,57.0
2021-06-11,50.0
2021-06-12,17.0
2021-06-13,6.0
2021-06-14,25.0
2021-06-15,45.0
2021-06-16,42.0
2021-06-17,31.0
2021-06-18,40.0
2021-06-19,8.0
2021-06-20,22.0
2021-06-21,37.0
2021-06-22,25.0
2021-06-23,16.0
2021-06-24,27.0
2021-06-25,25.0
2021-06-26,11.0
2021-06-27,13.0
2021-06-28,23.0
2021-06-29,32.0
2021-06-30,32.0
2021-07-01,30.0
2021-07-02,43.0
2021-07-03,16.0
2021-07-04,14.0
2021-07-05,25.0
2021-07-06,23.0
2021-07-07,42.0
2021-07-08,38.0
2021-07-09,47.0
2021-07-10,8.0
2021-07-11,8.0
2021-07-12,30.0
2021-07-13,45.0
2021-07-14,22.0
2021-07-15,36.0
2021-07-16,56.0
2021-07-17,12.0
2021-07-18,12.0
2021-07-19,40.0
2021-07-20,32.0
2021-07-21,33.0
2021-07-22,25.0
2021-07-23,40.0
2021-07-24,7.0
2021-07-25,17.0
2021-07-26,24.0
2021-07-27,41.0
2021-07-28,50.0
2021-07-29,43.0
2021-07-30,30.0
2021-07-31,25.0
2021-08-01,25.0
2021-08-02,55.0
2021-08-03,52.0
2021-08-04,94.0
2021-08-05,129.0
2021-08-06,61.0
2021-08-07,26.0
2021-08-08,11.0
2021-08-09,40.0
2021-08-10,58.0
2021-08-11,74.0
2021-08-12,39.0
2021-08-13,35.0
2021-08-14,13.0
2021-08-15,11.0
2021-08-16,55.0
2021-08-17,39.0
2021-08-18,86.0
2021-08-19,68.0
2021-08-20,37.0
2021-08-21,8.0
2021-08-22,8.0
2021-08-23,51.0
2021-08-24,56.0
2021-08-25,21.0
2021-08-26,0.0
2021-08-27,1.0
2021-08-28,15.0
2021-08-29,9.0
2021-08-30,41.0
2021-08-31,58.0
2021-09-01,41.0
2021-09-02,71.0
2021-09-03,58.0
2021-09-04,23.0
2021-09-05,4.0
2021-09-06,30.0
2021-09-07,57.0
2021-09-08,58.0
2021-09-09,47.0
2021-09-10,64.0
2021-09-11,16.0
2021-09-12,7.0
2021-09-13,57.0
2021-09-14,43.0
2021-09-15,52.0
2021-09-16,43.0
2021-09-17,32.0
2021-09-18,25.0
2021-09-19,5.0
2021-09-20,52.0
2021-09-21,31.0
2021-09-22,48.0
2021-09-23,57.0
2021-09-24,46.0
2021-09-25,65.0
2021-09-26,17.0
2021-09-27,54.0
2021-09-28,95.0
2021-09-29,53.0
2021-09-30,27.0
2021-10-01,85.0
2021-10-02,28.0
2021-10-03,28.0
2021-10-04,49.0
2021-10-05,45.0
2021-10-06,24.0
2021-10-07,13.0
2021-10-08,17.0
2021-10-09,11.0
2021-10-10,8.0
2021-10-11,25.0
2021-10-12,16.0
2021-10-13,18.0
2021-10-14,14.0
2021-10-15,16.0
2021-10-16,15.0
2021-10-17,10.0
2021-10-18,20.0
2021-10-19,12.0
2021-10-20,19.0
2021-10-21,21.0
2021-10-22,9.0
2021-10-23,0.0
2021-10-24,1.0
2021-10-25,2.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,8.0
2021-10-30,17.0
2021-10-31,34.0
2021-11-01,38.0
2021-11-02,45.0
2021-11-03,55.0
2021-11-04,62.0
2021-11-05,43.0
2021-11-06,18.0
2021-11-07,8.0
2021-11-08,24.0
2021-11-09,32.0
2021-11-10,53.0
2021-11-11,55.0
2021-11-12,33.0
2021-11-13,25.0
2021-11-14,10.0
2021-11-15,47.0
2021-11-16,53.0
2021-11-17,42.0
2021-11-18,49.0
2021-11-19,35.0
2021-11-20,29.0
2021-11-21,23.0
2021-11-22,44.0
2021-11-23,26.0
2021-11-24,44.0
2021-11-25,42.0
2021-11-26,28.0
2021-11-27,10.0
2021-11-28,7.0
2021-11-29,33.0
2021-11-30,49.0
2021-12-01,36.0
2021-12-02,45.0
2021-12-03,32.0
2021-12-04,10.0
2021-12-05,4.0
2021-12-06,33.0
2021-12-07,27.0
2021-12-08,22.0
2021-12-09,48.0
2021-12-10,48.0
2021-12-11,10.0
2021-12-12,9.0
2021-12-13,50.0
2021-12-14,53.0
2021-12-15,59.0
2021-12-16,37.0
2021-12-17,47.0
2021-12-18,17.0
2021-12-19,17.0
2021-12-20,27.0
2021-12-21,23.0
2021-12-22,23.0
2021-12-23,18.0
2021-12-24,7.0
2021-12-25,9.0
2021-12-26,7.0
2021-12-27,14.0
2021-12-28,26.0
2021-12-29,24.0
2021-12-30,14.0
2021-12-31,12.0
2022-01-01,24.0
2022-01-02,19.0
2022-01-03,14.0
2022-01-04,34.0
2022-01-05,40.0
2022-01-06,53.0
2022-01-07,45.0
2022-01-08,16.0
2022-01-09,234.0
2022-01-10,51.0
2022-01-11,37.0
2022-01-12,42.0
2022-01-13,29.0
2022-01-14,33.0
2022-01-15,11.0
2022-01-16,12.0
2022-01-17,62.0
2022-01-18,52.0
2022-01-19,70.0
2022-01-20,78.0
2022-01-21,72.0
2022-01-22,25.0
2022-01-23,27.0
2022-01-24,43.0
2022-01-25,63.0
2022-01-26,50.0
2022-01-27,47.0
2022-01-28,72.0
2022-01-29,34.0
2022-01-30,23.0
2022-01-31,52.0
2022-02-01,45.0
2022-02-02,48.0
2022-02-03,52.0
2022-02-04,59.0
2022-02-05,28.0
2022-02-06,20.0
2022-02-07,40.0
2022-02-08,43.0
2022-02-09,71.0
2022-02-10,43.0
2022-02-11,31.0
2022-02-12,17.0
2022-02-13,25.0
2022-02-14,35.0
2022-02-15,26.0
2022-02-16,45.0
2022-02-17,32.0
2022-02-18,39.0
2022-02-19,22.0
2022-02-20,12.0
2022-02-21,41.0
2022-02-22,33.0
2022-02-23,33.0
2022-02-24,39.0
2022-02-25,60.0
2022-02-26,25.0
2022-02-27,10.0
2022-02-28,40.0
2022-03-01,41.0
2022-03-02,51.0
2022-03-03,43.0
2022-03-04,63.0
2022-03-05,22.0
2022-03-06,8.0
2022-03-07,41.0
2022-03-08,27.0
2022-03-09,34.0
2022-03-10,50.0
2022-03-11,65.0
